,symbol,price,price_change,price_percent_change
0,DJT,22.51,1.5,7.14
1,DJTWW,14.17,1.04,7.92
2,SAND,7.23,0.38,5.55
3,EPAC,45.83,2.45,5.65
4,TKC,6.21,0.32,5.43
5,NET,130.12,6.19,4.99
6,WYNN,88.96,4.09,4.82
7,EGO,16.5,0.79,5.03
8,,,,
