,symbol,price,price_change,price_percent_change
0,GME,25.56,-2.8,9.87
1,XNGSY,36.1,3.55,10.91
2,BKRKY,12.04,0.64,5.61
3,VNET,8.86,-0.04,0.45
4,QFIN,46.24,-0.13,0.29
5,BEKE,21.65,0.95,4.62
6,CAR,67.43,5.88,9.55
7,TAL,13.27,-0.2,1.52
8,SYY,73.04,0.29,0.4
9,STZ,183.52,-0.59,0.32
10,GGAL,59.3,1.52,2.63
