,symbol,price,price_change,price_percent_change
0,HMY,14.06,1.22,9.54
1,MLGO,17.35,1.41,8.85
2,WRB,71.25,4.97,7.51
3,SLNO,71.99,4.6,6.83
4,GFI,21.9,0.94,4.48
5,APP,272.38,10.68,4.08
6,CWT,48.28,1.77,3.81
7,DNLI,14.78,0.58,4.08
